State,County,Total_List,Cancelled,Cancelled_Percent,Postponed,Postponed_Percent,Total_Fallout,Total_Fallout_Percent,Brought_To_Sale_Percent,Brought_To_Sale,Sold,Sold_Percent
Michigan,Saint Clair,352,27,0.076704545,273,0.775568182,300,0.852272727,0.147727273,52,13,0.25
Michigan,Saint Joseph,28,6,0.214285714,13,0.464285714,19,0.678571429,0.321428571,9,1,0.111111111
Michigan,Sanilac,79,6,0.075949367,68,0.860759494,74,0.936708861,0.063291139,5,2,0.4
Michigan,Schoolcraft,6,2,0.333333333,2,0.333333333,4,0.666666667,0.333333333,2,1,0.5
Michigan,Shiawassee,141,6,0.042553191,108,0.765957447,114,0.808510638,0.191489362,27,5,0.227272727
Michigan,Tuscola,77,6,0.077922078,63,0.818181818,69,0.896103896,0.103896104,8,1,0.125
Michigan,Van Buren,138,8,0.057971014,120,0.869565217,128,0.927536232,0.072463768,10,3,0.3
Michigan,Washtenaw,349,34,0.097421203,265,0.759312321,299,0.856733524,0.143266476,50,12,0.24
Michigan,Wayne,3192,234,0.073308271,2497,0.78226817,2731,0.855576441,0.144423559,461,165,0.361842105
Michigan,Wexford,58,3,0.051724138,49,0.844827586,52,0.896551724,0.103448276,6,2,0.333333333
Minnesota,,1530,452,0.295424837,416,0.271895425,868,0.567320261,0.432679739,662,26,0.044142615
Minnesota,Aitkin,5,3,0.6,1,0.2,4,0.8,0.2,1,0,0
Minnesota,Anoka,105,31,0.295238095,25,0.238095238,56,0.533333333,0.466666667,49,2,0.048780488
Minnesota,Becker,5,3,0.6,1,0.2,4,0.8,0.2,1,0,0
Minnesota,Beltrami,7,1,0.142857143,1,0.142857143,2,0.285714286,0.714285714,5,0,0
Minnesota,Benton,12,4,0.333333333,3,0.25,7,0.583333333,0.416666667,5,0,0
Minnesota,Big Stone,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Minnesota,Blue Earth,14,3,0.214285714,5,0.357142857,8,0.571428571,0.428571429,6,0,0
Minnesota,Brown,2,2,1,0,0,2,1,0,0,0,0
Minnesota,Carlton,13,5,0.384615385,3,0.230769231,8,0.615384615,0.384615385,5,0,0
Minnesota,Carver,29,10,0.344827586,8,0.275862069,18,0.620689655,0.379310345,11,0,0
Minnesota,Cass,4,0,0,0,0,0,0,1,4,0,0
Minnesota,Chisago,30,11,0.366666667,9,0.3,20,0.666666667,0.333333333,10,0,0
Minnesota,Clay,1,1,1,0,0,1,1,0,0,0,0
Minnesota,Clearwater,2,0,0,0,0,0,0,1,2,0,0
Minnesota,Cook,1,0,0,0,0,0,0,1,1,0,0
Minnesota,Cottonwood,2,0,0,1,0.5,1,0.5,0.5,1,0,0
Minnesota,Crow Wing,31,4,0.129032258,14,0.451612903,18,0.580645161,0.419354839,13,1,0.076923077
Minnesota,Dakota,117,31,0.264957265,37,0.316239316,68,0.581196581,0.418803419,49,2,0.042553191
Minnesota,Dodge,6,0,0,1,0.166666667,1,0.166666667,0.833333333,5,1,0.2
Minnesota,Douglas,8,2,0.25,3,0.375,5,0.625,0.375,3,0,0
Minnesota,Faribault,4,0,0,1,0.25,1,0.25,0.75,3,0,0
Minnesota,Fillmore,4,2,0.5,1,0.25,3,0.75,0.25,1,0,0
Minnesota,Freeborn,12,2,0.166666667,2,0.166666667,4,0.333333333,0.666666667,8,0,0
Minnesota,Goodhue,26,6,0.230769231,4,0.153846154,10,0.384615385,0.615384615,16,0,0
Minnesota,Grant,3,0,0,1,0.333333333,1,0.333333333,0.666666667,2,0,0
Minnesota,Hennepin,372,113,0.303763441,125,0.336021505,238,0.639784946,0.360215054,134,12,0.096
Minnesota,Houston,1,1,1,0,0,1,1,0,0,0,0
Minnesota,Hubbard,2,1,0.5,0,0,1,0.5,0.5,1,1,1
Minnesota,Isanti,18,4,0.222222222,1,0.055555556,5,0.277777778,0.722222222,13,0,0
Minnesota,Itasca,12,1,0.083333333,5,0.416666667,6,0.5,0.5,6,0,0
Minnesota,Jackson,1,1,1,0,0,1,1,0,0,0,0
Minnesota,Kanabec,9,3,0.333333333,4,0.444444444,7,0.777777778,0.222222222,2,0,0
Minnesota,Kandiyohi,5,3,0.6,1,0.2,4,0.8,0.2,1,0,0
Minnesota,Koochiching,1,1,1,0,0,1,1,0,0,0,0
Minnesota,Lac Qui Parle,1,1,1,0,0,1,1,0,0,0,0
Minnesota,Lake,8,1,0.125,4,0.5,5,0.625,0.375,3,0,0
Minnesota,Le Sueur,10,5,0.5,1,0.1,6,0.6,0.4,4,0,0
Minnesota,Lincoln,1,1,1,0,0,1,1,0,0,0,0
Minnesota,Lyon,2,2,1,0,0,2,1,0,0,0,0
Minnesota,Marshall,2,0,0,0,0,0,0,1,2,0,0
Minnesota,Mcleod,6,1,0.166666667,2,0.333333333,3,0.5,0.5,3,0,0
Minnesota,Meeker,4,1,0.25,1,0.25,2,0.5,0.5,2,0,0
Minnesota,Mille Lacs,16,5,0.3125,3,0.1875,8,0.5,0.5,8,0,0
Minnesota,Morrison,8,1,0.125,2,0.25,3,0.375,0.625,5,0,0
Minnesota,Mower,5,0,0,0,0,0,0,1,5,0,0
Minnesota,Murray,2,0,0,1,0.5,1,0.5,0.5,1,0,0
Minnesota,Nicollet,7,2,0.285714286,1,0.142857143,3,0.428571429,0.571428571,4,0,0
Minnesota,Nobles,11,4,0.363636364,3,0.272727273,7,0.636363636,0.363636364,4,0,0
Minnesota,Norman,1,1,1,0,0,1,1,0,0,0,0
Minnesota,Olmsted,18,8,0.444444444,6,0.333333333,14,0.777777778,0.222222222,4,0,0
Minnesota,Otter Tail,20,6,0.3,4,0.2,10,0.5,0.5,10,0,0
Minnesota,Pennington,4,3,0.75,1,0.25,4,1,0,0,0,0
Minnesota,Pine,14,1,0.071428571,6,0.428571429,7,0.5,0.5,7,0,0
Minnesota,Pipestone,1,0,0,0,0,0,0,1,1,1,1
Minnesota,Polk,5,1,0.2,1,0.2,2,0.4,0.6,3,0,0
Minnesota,Pope,2,1,0.5,1,0.5,2,1,0,0,0,0
Minnesota,Ramsey,156,40,0.256410256,51,0.326923077,91,0.583333333,0.416666667,65,2,0.035087719
Minnesota,Redwood,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Minnesota,Renville,1,0,0,0,0,0,0,1,1,0,0
Minnesota,Rice,14,5,0.357142857,2,0.142857143,7,0.5,0.5,7,0,0
Minnesota,Rock,1,0,0,1,1,1,1,0,0,0,0
Minnesota,Roseau,6,3,0.5,2,0.333333333,5,0.833333333,0.166666667,1,0,0
Minnesota,Saint Louis,81,21,0.259259259,14,0.172839506,35,0.432098765,0.567901235,46,2,0.05
Minnesota,Scott,37,13,0.351351351,9,0.243243243,22,0.594594595,0.405405405,15,1,0.076923077
Minnesota,Sherburne,24,6,0.25,6,0.25,12,0.5,0.5,12,0,0
Minnesota,Sibley,7,4,0.571428571,1,0.142857143,5,0.714285714,0.285714286,2,0,0
Minnesota,Stearns,33,16,0.484848485,4,0.121212121,20,0.606060606,0.393939394,13,0,0
Minnesota,Steele,13,1,0.076923077,3,0.230769231,4,0.307692308,0.692307692,9,0,0
Minnesota,Swift,2,0,0,0,0,0,0,1,2,0,0
Minnesota,Todd,4,0,0,0,0,0,0,1,4,0,0
Minnesota,Wadena,4,1,0.25,0,0,1,0.25,0.75,3,1,0.333333333
Minnesota,Waseca,2,2,1,0,0,2,1,0,0,0,0
Minnesota,Washington,82,27,0.329268293,23,0.280487805,50,0.609756098,0.390243902,32,0,0
Minnesota,Watonwan,2,0,0,0,0,0,0,1,2,0,0
Minnesota,Winona,5,2,0.4,0,0,2,0.4,0.6,3,0,0
Minnesota,Wright,39,15,0.384615385,6,0.153846154,21,0.538461538,0.461538462,18,0,0
Mississippi,,1210,549,0.453719008,1,0.000826446,550,0.454545455,0.545454545,660,164,0.248484848
Mississippi,Adams,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Mississippi,Alcorn,7,4,0.571428571,0,0,4,0.571428571,0.428571429,3,0,0
Mississippi,Attala,6,4,0.666666667,0,0,4,0.666666667,0.333333333,2,0,0
Mississippi,Benton,4,3,0.75,0,0,3,0.75,0.25,1,0,0
Mississippi,Carroll,4,2,0.5,0,0,2,0.5,0.5,2,0,0
Mississippi,Chickasaw,5,2,0.4,0,0,2,0.4,0.6,3,1,0.333333333
Mississippi,Choctaw,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Mississippi,Clarke,1,0,0,0,0,0,0,1,1,1,1
Mississippi,Clay,5,2,0.4,0,0,2,0.4,0.6,3,0,0
Mississippi,Coahoma,7,4,0.571428571,0,0,4,0.571428571,0.428571429,3,0,0
Mississippi,Copiah,19,11,0.578947368,0,0,11,0.578947368,0.421052632,8,1,0.125
Mississippi,Covington,5,2,0.4,0,0,2,0.4,0.6,3,2,0.666666667
Mississippi,Desoto,195,79,0.405128205,1,0.005128205,80,0.41025641,0.58974359,115,57,0.495652174
Mississippi,Forrest,21,11,0.523809524,0,0,11,0.523809524,0.476190476,10,1,0.1
Mississippi,Franklin,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Mississippi,George,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Mississippi,Greene,1,1,1,0,0,1,1,0,0,0,0
Mississippi,Grenada,5,1,0.2,0,0,1,0.2,0.8,4,0,0
Mississippi,Hancock,26,9,0.346153846,0,0,9,0.346153846,0.653846154,17,2,0.117647059
Mississippi,Harrison,118,48,0.406779661,0,0,48,0.406779661,0.593220339,70,18,0.257142857
Mississippi,Hinds,189,91,0.481481481,0,0,91,0.481481481,0.518518519,98,20,0.204081633
Mississippi,Holmes,2,2,1,0,0,2,1,0,0,0,0
Mississippi,Humphreys,1,1,1,0,0,1,1,0,0,0,0
Mississippi,Itawamba,5,0,0,0,0,0,0,1,5,1,0.2
Mississippi,Jackson,66,25,0.378787879,0,0,25,0.378787879,0.621212121,41,11,0.268292683
Mississippi,Jasper,1,0,0,0,0,0,0,1,1,0,0
Mississippi,Jefferson,1,1,1,0,0,1,1,0,0,0,0
Mississippi,Jefferson Davis,1,0,0,0,0,0,0,1,1,0,0
Mississippi,Jones,16,6,0.375,0,0,6,0.375,0.625,10,1,0.1
Mississippi,Lafayette,7,5,0.714285714,0,0,5,0.714285714,0.285714286,2,1,0.5
Mississippi,Lamar,24,6,0.25,0,0,6,0.25,0.75,18,4,0.222222222
Mississippi,Lauderdale,30,12,0.4,0,0,12,0.4,0.6,18,1,0.055555556
Mississippi,Lawrence,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Mississippi,Leake,6,4,0.666666667,0,0,4,0.666666667,0.333333333,2,0,0
Mississippi,Lee,50,19,0.38,0,0,19,0.38,0.62,31,13,0.419354839
Mississippi,Leflore,7,6,0.857142857,0,0,6,0.857142857,0.142857143,1,0,0
Mississippi,Lincoln,7,2,0.285714286,0,0,2,0.285714286,0.714285714,5,2,0.4
Mississippi,Lowndes,16,8,0.5,0,0,8,0.5,0.5,8,0,0
Mississippi,Madison,54,30,0.555555556,0,0,30,0.555555556,0.444444444,24,6,0.25
Mississippi,Marion,4,1,0.25,0,0,1,0.25,0.75,3,0,0
Mississippi,Marshall,11,7,0.636363636,0,0,7,0.636363636,0.363636364,4,1,0.25
Mississippi,Monroe,9,3,0.333333333,0,0,3,0.333333333,0.666666667,6,0,0
Mississippi,Montgomery,4,0,0,0,0,0,0,1,4,1,0.25
Mississippi,Neshoba,6,3,0.5,0,0,3,0.5,0.5,3,0,0
Mississippi,Newton,4,0,0,0,0,0,0,1,4,0,0
Mississippi,Oktibbeha,2,1,0.5,0,0,1,0.5,0.5,1,1,1
Mississippi,Panola,7,3,0.428571429,0,0,3,0.428571429,0.571428571,4,0,0
Mississippi,Pearl River,22,12,0.545454545,0,0,12,0.545454545,0.454545455,10,1,0.1
Mississippi,Perry,1,0,0,0,0,0,0,1,1,0,0
Mississippi,Pike,18,10,0.555555556,0,0,10,0.555555556,0.444444444,8,1,0.125
Mississippi,Pontotoc,9,6,0.666666667,0,0,6,0.666666667,0.333333333,3,1,0.333333333
Mississippi,Prentiss,5,1,0.2,0,0,1,0.2,0.8,4,0,0
Mississippi,Quitman,1,0,0,0,0,0,0,1,1,0,0
Mississippi,Rankin,80,44,0.55,0,0,44,0.55,0.45,36,7,0.194444444
Mississippi,Scott,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Mississippi,Simpson,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Mississippi,Stone,5,1,0.2,0,0,1,0.2,0.8,4,0,0
Mississippi,Sunflower,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Mississippi,Tallahatchie,1,0,0,0,0,0,0,1,1,0,0
Mississippi,Tate,10,7,0.7,0,0,7,0.7,0.3,3,3,1
Mississippi,Tishomingo,6,2,0.333333333,0,0,2,0.333333333,0.666666667,4,2,0.5
Mississippi,Union,6,3,0.5,0,0,3,0.5,0.5,3,2,0.666666667
Mississippi,Walthall,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Mississippi,Warren,35,17,0.485714286,0,0,17,0.485714286,0.514285714,18,0,0
Mississippi,Washington,15,9,0.6,0,0,9,0.6,0.4,6,0,0
Mississippi,Webster,1,0,0,0,0,0,0,1,1,0,0
Mississippi,Wilkinson,2,2,1,0,0,2,1,0,0,0,0
Mississippi,Winston,4,1,0.25,0,0,1,0.25,0.75,3,0,0
Mississippi,Yalobusha,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,1,0.5
Mississippi,Yazoo,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Missouri,,4763,1938,0.406886416,308,0.064665127,2246,0.471551543,0.528448457,2517,864,0.343265793
Missouri,Adair,5,0,0,1,0.2,1,0.2,0.8,4,0,0
Missouri,Andrew,12,6,0.5,2,0.166666667,8,0.666666667,0.333333333,4,1,0.25
Missouri,Atchison,1,0,0,0,0,0,0,1,1,0,0
Missouri,Audrain,13,5,0.384615385,1,0.076923077,6,0.461538462,0.538461538,7,0,0
Missouri,Barry,20,7,0.35,0,0,7,0.35,0.65,13,1,0.076923077
Missouri,Barton,6,3,0.5,0,0,3,0.5,0.5,3,0,0
Missouri,Bates,12,6,0.5,0,0,6,0.5,0.5,6,2,0.333333333
Missouri,Benton,7,2,0.285714286,0,0,2,0.285714286,0.714285714,5,2,0.4
Missouri,Bollinger,5,2,0.4,1,0.2,3,0.6,0.4,2,0,0
Missouri,Boone,52,21,0.403846154,1,0.019230769,22,0.423076923,0.576923077,30,7,0.233333333
Missouri,Buchanan,103,35,0.339805825,6,0.058252427,41,0.398058252,0.601941748,62,21,0.338709677
Missouri,Butler,15,6,0.4,1,0.066666667,7,0.466666667,0.533333333,8,2,0.25
Missouri,Caldwell,1,0,0,0,0,0,0,1,1,0,0
Missouri,Callaway,18,4,0.222222222,2,0.111111111,6,0.333333333,0.666666667,12,1,0.083333333
Missouri,Camden,51,18,0.352941176,5,0.098039216,23,0.450980392,0.549019608,28,8,0.285714286
Missouri,Cape Girardeau,29,14,0.482758621,1,0.034482759,15,0.517241379,0.482758621,14,3,0.214285714
Missouri,Carroll,2,0,0,1,0.5,1,0.5,0.5,1,0,0
Missouri,Carter,4,3,0.75,0,0,3,0.75,0.25,1,0,0
Missouri,Cass,108,45,0.416666667,7,0.064814815,52,0.481481481,0.518518519,56,15,0.267857143
Missouri,Cedar,12,5,0.416666667,1,0.083333333,6,0.5,0.5,6,3,0.5
Missouri,Christian,64,18,0.28125,5,0.078125,23,0.359375,0.640625,41,23,0.56097561
Missouri,Clark,1,1,1,0,0,1,1,0,0,0,0
Missouri,Clay,229,90,0.3930131,12,0.052401747,102,0.445414847,0.554585153,127,55,0.433070866
Missouri,Clinton,8,2,0.25,1,0.125,3,0.375,0.625,5,1,0.2
Missouri,Cole,25,14,0.56,0,0,14,0.56,0.44,11,3,0.272727273
Missouri,Cooper,5,2,0.4,0,0,2,0.4,0.6,3,2,0.666666667
Missouri,Crawford,22,11,0.5,2,0.090909091,13,0.590909091,0.409090909,9,1,0.111111111
Missouri,Dade,8,3,0.375,1,0.125,4,0.5,0.5,4,2,0.5
Missouri,Dallas,3,0,0,0,0,0,0,1,3,3,1
Missouri,Daviess,1,1,1,0,0,1,1,0,0,0,0
Missouri,De Kalb,1,1,1,0,0,1,1,0,0,0,0
Missouri,Dekalb,1,0,0,0,0,0,0,1,1,0,0
Missouri,Dent,5,2,0.4,1,0.2,3,0.6,0.4,2,0,0
Missouri,Douglas,3,1,0.333333333,1,0.333333333,2,0.666666667,0.333333333,1,0,0
Missouri,Dunklin,11,2,0.181818182,2,0.181818182,4,0.363636364,0.636363636,7,1,0.142857143
Missouri,Franklin,53,17,0.320754717,0,0,17,0.320754717,0.679245283,36,8,0.222222222
Missouri,Gasconade,4,1,0.25,1,0.25,2,0.5,0.5,2,0,0
Missouri,Gentry,3,1,0.333333333,1,0.333333333,2,0.666666667,0.333333333,1,0,0
Missouri,Greene,178,68,0.382022472,9,0.050561798,77,0.43258427,0.56741573,101,56,0.554455446
Missouri,Grundy,2,0,0,0,0,0,0,1,2,1,0.5
Missouri,Harrison,2,0,0,0,0,0,0,1,2,1,0.5
Missouri,Henry,10,2,0.2,0,0,2,0.2,0.8,8,0,0
Missouri,Hickory,9,2,0.222222222,0,0,2,0.222222222,0.777777778,7,1,0.142857143
Missouri,Holt,1,0,0,0,0,0,0,1,1,0,0
Missouri,Howard,1,1,1,0,0,1,1,0,0,0,0
Missouri,Howell,16,3,0.1875,3,0.1875,6,0.375,0.625,10,3,0.3
Missouri,Iron,6,2,0.333333333,0,0,2,0.333333333,0.666666667,4,1,0.25
Missouri,Jackson,748,291,0.389037433,56,0.07486631,347,0.463903743,0.536096257,401,185,0.461346633
Missouri,Jasper,82,31,0.37804878,4,0.048780488,35,0.426829268,0.573170732,47,19,0.404255319
Missouri,Jefferson,277,117,0.422382671,16,0.057761733,133,0.480144404,0.519855596,144,32,0.222222222
Missouri,Johnson,33,8,0.242424242,1,0.03030303,9,0.272727273,0.727272727,24,10,0.416666667
Missouri,Laclede,20,8,0.4,2,0.1,10,0.5,0.5,10,3,0.3
Missouri,Lafayette,27,12,0.444444444,1,0.037037037,13,0.481481481,0.518518519,14,0,0
Missouri,Lawrence,22,6,0.272727273,0,0,6,0.272727273,0.727272727,16,3,0.1875
Missouri,Lincoln,49,18,0.367346939,3,0.06122449,21,0.428571429,0.571428571,28,13,0.464285714
Missouri,Linn,4,1,0.25,0,0,1,0.25,0.75,3,2,0.666666667
Missouri,Livingston,6,0,0,1,0.166666667,1,0.166666667,0.833333333,5,0,0
Missouri,Macon,8,1,0.125,1,0.125,2,0.25,0.75,6,2,0.333333333
Missouri,Madison,6,2,0.333333333,1,0.166666667,3,0.5,0.5,3,0,0
Missouri,Maries,1,1,1,0,0,1,1,0,0,0,0
Missouri,Marion,13,7,0.538461538,2,0.153846154,9,0.692307692,0.307692308,4,1,0.25
Missouri,Mc Donald,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Missouri,McDonald,12,7,0.583333333,1,0.083333333,8,0.666666667,0.333333333,4,0,0
Missouri,Miller,13,4,0.307692308,2,0.153846154,6,0.461538462,0.538461538,7,1,0.142857143
Missouri,Mississippi,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Missouri,Moniteau,6,4,0.666666667,0,0,4,0.666666667,0.333333333,2,0,0
Missouri,Monroe,3,3,1,0,0,3,1,0,0,0,0
Missouri,Montgomery,7,1,0.142857143,1,0.142857143,2,0.285714286,0.714285714,5,1,0.2
Missouri,Morgan,17,7,0.411764706,1,0.058823529,8,0.470588235,0.529411765,9,2,0.222222222
Missouri,New Madrid,2,0,0,0,0,0,0,1,2,0,0
Missouri,Newton,21,8,0.380952381,0,0,8,0.380952381,0.619047619,13,2,0.153846154
Missouri,Nodaway,18,6,0.333333333,3,0.166666667,9,0.5,0.5,9,4,0.444444444
Missouri,Oregon,5,2,0.4,0,0,2,0.4,0.6,3,2,0.666666667
Missouri,Osage,4,3,0.75,0,0,3,0.75,0.25,1,0,0
Missouri,Ozark,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Missouri,Pemiscot,5,2,0.4,0,0,2,0.4,0.6,3,0,0
Missouri,Perry,11,5,0.454545455,0,0,5,0.454545455,0.545454545,6,0,0
Missouri,Pettis,23,9,0.391304348,1,0.043478261,10,0.434782609,0.565217391,13,0,0
Missouri,Phelps,16,7,0.4375,2,0.125,9,0.5625,0.4375,7,2,0.285714286
Missouri,Pike,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,1,1
Missouri,Platte,63,30,0.476190476,3,0.047619048,33,0.523809524,0.476190476,30,16,0.533333333
Missouri,Polk,23,11,0.47826087,2,0.086956522,13,0.565217391,0.434782609,10,4,0.4
Missouri,Pulaski,26,8,0.307692308,2,0.076923077,10,0.384615385,0.615384615,16,1,0.0625
Missouri,Ralls,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,1,1
Missouri,Randolph,13,4,0.307692308,2,0.153846154,6,0.461538462,0.538461538,7,2,0.285714286
Missouri,Ray,25,11,0.44,0,0,11,0.44,0.56,14,0,0
Missouri,Ripley,2,0,0,0,0,0,0,1,2,1,0.5
Missouri,Saint Charles,291,157,0.5395189,25,0.085910653,182,0.625429553,0.374570447,109,61,0.559633028
Missouri,Saint Clair,7,4,0.571428571,1,0.142857143,5,0.714285714,0.285714286,2,0,0
Missouri,Saint Francois,32,11,0.34375,1,0.03125,12,0.375,0.625,20,2,0.1
Missouri,Saint Louis,1098,477,0.43442623,71,0.064663024,548,0.499089253,0.500910747,550,169,0.307272727
Missouri,Saint Louis City,346,138,0.398843931,19,0.054913295,157,0.453757225,0.546242775,189,52,0.275132275
Missouri,Sainte Genevieve,13,3,0.230769231,0,0,3,0.230769231,0.769230769,10,4,0.4
Missouri,Saline,9,5,0.555555556,1,0.111111111,6,0.666666667,0.333333333,3,2,0.666666667
Missouri,Schuyler,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Missouri,Scotland,1,1,1,0,0,1,1,0,0,0,0
Missouri,Scott,18,6,0.333333333,1,0.055555556,7,0.388888889,0.611111111,11,3,0.272727273
Missouri,Shelby,1,0,0,0,0,0,0,1,1,0,0
Missouri,Stoddard,13,4,0.307692308,2,0.153846154,6,0.461538462,0.538461538,7,3,0.428571429
Missouri,Stone,20,9,0.45,2,0.1,11,0.55,0.45,9,2,0.222222222
Missouri,Sullivan,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Missouri,Taney,46,12,0.260869565,3,0.065217391,15,0.326086957,0.673913043,31,10,0.322580645
Missouri,Texas,8,3,0.375,1,0.125,4,0.5,0.5,4,1,0.25
Missouri,Vernon,13,8,0.615384615,1,0.076923077,9,0.692307692,0.307692308,4,0,0
Missouri,Warren,16,5,0.3125,0,0,5,0.3125,0.6875,11,8,0.727272727
Missouri,Washington,13,6,0.461538462,1,0.076923077,7,0.538461538,0.461538462,6,0,0
Missouri,Wayne,4,1,0.25,0,0,1,0.25,0.75,3,0,0
Missouri,Webster,29,13,0.448275862,1,0.034482759,14,0.482758621,0.517241379,15,6,0.4
Missouri,Wright,8,2,0.25,1,0.125,3,0.375,0.625,5,3,0.6
Montana,,164,81,0.493902439,16,0.097560976,97,0.591463415,0.408536585,67,13,0.194029851
Montana,Beaverhead,1,0,0,0,0,0,0,1,1,0,0
Montana,Big Horn,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Montana,Broadwater,1,0,0,0,0,0,0,1,1,0,0
Montana,Carbon,4,1,0.25,0,0,1,0.25,0.75,3,0,0
Montana,Cascade,18,9,0.5,1,0.055555556,10,0.555555556,0.444444444,8,3,0.375
Montana,Chouteau,1,1,1,0,0,1,1,0,0,0,0
Montana,Custer,3,2,0.666666667,1,0.333333333,3,1,0,0,0,0
Montana,Dawson,1,0,0,0,0,0,0,1,1,0,0
Montana,Deer Lodge,2,0,0,1,0.5,1,0.5,0.5,1,0,0
Montana,Fergus,1,0,0,0,0,0,0,1,1,0,0
Montana,Flathead,7,2,0.285714286,1,0.142857143,3,0.428571429,0.571428571,4,1,0.25
Montana,Gallatin,8,5,0.625,1,0.125,6,0.75,0.25,2,1,0.5
Montana,Glacier,1,0,0,0,0,0,0,1,1,0,0
Montana,Golden Valley,1,0,0,0,0,0,0,1,1,0,0
Montana,Hill,1,1,1,0,0,1,1,0,0,0,0
Montana,Lake,4,3,0.75,0,0,3,0.75,0.25,1,0,0
Montana,Lewis And Clark,13,8,0.615384615,1,0.076923077,9,0.692307692,0.307692308,4,0,0
Montana,Lincoln,6,0,0,0,0,0,0,1,6,0,0
Montana,Madison,1,1,1,0,0,1,1,0,0,0,0
Montana,Mineral,1,1,1,0,0,1,1,0,0,0,0
Montana,Missoula,15,7,0.466666667,1,0.066666667,8,0.533333333,0.466666667,7,3,0.428571429
Montana,Musselshell,2,2,1,0,0,2,1,0,0,0,0
Montana,Park,2,1,0.5,1,0.5,2,1,0,0,0,0
Montana,Pondera,1,0,0,0,0,0,0,1,1,0,0
Montana,Ravalli,9,8,0.888888889,0,0,8,0.888888889,0.111111111,1,1,1
Montana,Richland,2,1,0.5,1,0.5,2,1,0,0,0,0
Montana,Roosevelt,2,0,0,1,0.5,1,0.5,0.5,1,0,0
Montana,Rosebud,1,0,0,0,0,0,0,1,1,0,0
Montana,Silver Bow,7,2,0.285714286,1,0.142857143,3,0.428571429,0.571428571,4,1,0.25
Montana,Sweet Grass,1,0,0,0,0,0,0,1,1,0,0
Montana,Teton,1,0,0,0,0,0,0,1,1,0,0
Montana,Toole,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Montana,Valley,1,1,1,0,0,1,1,0,0,0,0
Montana,Yellowstone,40,22,0.55,5,0.125,27,0.675,0.325,13,3,0.230769231
Nebraska,,579,223,0.385146805,71,0.122625216,294,0.507772021,0.492227979,285,124,0.435087719
Nebraska,Adams,18,10,0.555555556,1,0.055555556,11,0.611111111,0.388888889,7,2,0.285714286
Nebraska,Boone,1,0,0,0,0,0,0,1,1,0,0
Nebraska,Box Butte,1,0,0,0,0,0,0,1,1,1,1
Nebraska,Buffalo,4,2,0.5,0,0,2,0.5,0.5,2,2,1
Nebraska,Burt,2,0,0,0,0,0,0,1,2,0,0
Nebraska,Butler,3,1,0.333333333,2,0.666666667,3,1,0,0,0,0
Nebraska,Cass,8,3,0.375,1,0.125,4,0.5,0.5,4,0,0
Nebraska,Cedar,1,1,1,0,0,1,1,0,0,0,0
Nebraska,Cheyenne,1,1,1,0,0,1,1,0,0,0,0
Nebraska,Clay,1,0,0,0,0,0,0,1,1,0,0
Nebraska,Cuming,7,3,0.428571429,2,0.285714286,5,0.714285714,0.285714286,2,1,0.5
Nebraska,Custer,1,1,1,0,0,1,1,0,0,0,0
Nebraska,Dawes,1,1,1,0,0,1,1,0,0,0,0
Nebraska,Dixon,1,1,1,0,0,1,1,0,0,0,0
Nebraska,Dodge,6,0,0,2,0.333333333,2,0.333333333,0.666666667,4,1,0.25
Nebraska,Douglas,245,96,0.391836735,30,0.12244898,126,0.514285714,0.485714286,119,56,0.470588235
Nebraska,Gage,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Nebraska,Greeley,1,0,0,0,0,0,0,1,1,1,1
Nebraska,Hall,11,5,0.454545455,2,0.181818182,7,0.636363636,0.363636364,4,0,0
Nebraska,Hamilton,2,0,0,0,0,0,0,1,2,2,1
Nebraska,Howard,1,1,1,0,0,1,1,0,0,0,0
Nebraska,Jefferson,1,0,0,1,1,1,1,0,0,0,0
Nebraska,Kearney,2,0,0,0,0,0,0,1,2,1,0.5
Nebraska,Lancaster,112,39,0.348214286,14,0.125,53,0.473214286,0.526785714,59,24,0.406779661
